053;530;026255
053;520;031040
053;510;023086
053;510;023087
053;530;026256
053;510;023088
053;510;023089
053;520;031041
053;520;031042
052;520;012315
052;530;017991
058;520;020712
058;510;022970
058;520;020713
058;510;022971
058;510;022972
059;510;014307
069;530;021953
042;510;015037
075;520;015048
075;530;005543
075;530;005544
075;530;005545
072;520;021001
072;520;021000
072;530;022226
072;530;022227
072;540;019160
072;530;022228
074;540;024125
074;530;025083
074;530;025084
074;530;025085
074;540;024126
074;530;025086
079;520;019235
079;510;012160
079;520;019236
079;520;019237
079;510;012161
079;520;019238
061;510;021739
061;510;021740
062;530;019029
073;520;033283
073;520;033285
073;520;033284
073;520;033281
073;520;033282
074;540;024127
074;540;024128
058;520;020714
058;510;022973
076;540;031034
076;540;031035
076;530;027593
076;530;027594
076;530;027595
076;520;019391
076;530;027596
076;530;027597
076;520;019392
076;540;031036
074;550;017680
074;520;023488
073;520;033271
073;520;033272
073;520;033273
073;520;033274
073;520;033275
073;520;033276
073;520;033277
073;520;033278
073;520;033279
073;520;033280
073;510;029265
073;510;029266
073;510;029267
073;510;029268
073;510;029269
073;510;029270
073;530;029876
073;530;029877
073;510;029271
073;530;029878
073;510;029272
073;510;029273
066;510;029022
066;510;029023
066;510;029024
066;510;029025
066;530;020371
066;510;029026
066;520;029487
066;520;029488
070;510;003798
055;530;012016
055;530;012017
056;520;009398
056;520;009399
056;520;009400
056;520;009401
056;520;009402
056;520;009403
057;520;014964
070;510;003797
070;520;008150
071;520;019578
071;520;019579
071;530;012292
071;530;012293
071;530;012294
068;510;012243
068;520;011614
069;510;032643
069;530;021946
069;530;021947
069;530;021948
069;510;032644
069;510;032645
069;540;013604
069;540;013605
069;510;032646
069;510;032647
069;540;013606
069;510;032648
069;540;013607
069;540;013608
069;530;021949
069;520;028192
069;530;021950
069;530;021951
069;540;013609
069;540;013610
069;540;013611
069;510;032649
065;520;011518
065;520;011519
062;520;022560
062;520;022561
062;520;022562
063;530;015789
064;580;005551
047;530;047815
047;530;047816
047;530;047817
047;530;047818
047;510;027886
047;510;027887
047;510;027885
054;520;034420
054;520;034421
054;520;034422
054;520;034423
054;520;034424
054;520;034425
054;530;012800
054;520;034426
054;520;034427
054;530;012801
054;530;012802
054;530;012803
054;530;012804
054;520;034428
054;520;034429
054;530;012805
054;530;012806
086;530;020483
086;510;015894
086;510;015895
086;530;020484
096;530;029255
096;530;029256
096;530;029257
096;530;029258
096;530;029259
096;530;029260
096;510;026009
096;530;029261
096;530;029262
096;530;029263
096;530;029264
096;530;029265
096;530;029266
096;510;026010
094;510;010182
093;510;032829
093;510;032830
093;510;032831
093;510;032832
093;510;032833
093;510;032834
116;510;058069
118;510;023196
118;520;023945
118;520;023946
118;520;023947
092;530;026178
092;530;026179
097;510;006825
084;510;031258
084;510;031259
084;540;026056
084;540;026057
084;510;031260
084;510;031261
084;540;026058
084;540;026059
084;540;026060
084;510;031262
084;510;031263
084;510;031264
084;510;031265
084;510;031266
084;520;028954
084;510;031267
084;510;031268
084;510;031269
084;510;031270
084;510;031271
084;510;031272
084;540;026061
084;510;031273
084;540;026062
084;540;026063
084;510;031274
090;520;018249
090;520;018250
090;520;018251
090;530;025400
101;520;010302
102;510;010119
090;520;018252
117;530;011168
117;510;010301
117;510;010302
117;510;010303
117;510;010304
117;530;011167
099;530;012541
099;530;012542
099;520;012158
110;520;042020
098;520;021012
098;520;021013
098;520;021014
098;510;013299
098;520;021015
098;510;013300
098;510;013301
098;510;013302
098;530;020569
098;520;021016
098;530;020570
098;510;013303
098;510;013304
116;520;039026
116;520;039027
116;520;039028
116;520;039029
116;520;039030
116;510;058060
116;520;039031
116;520;039032
116;520;039033
116;510;058061
116;520;039034
116;510;058062
116;510;058063
116;520;039035
116;510;058064
116;510;058065
116;520;039036
116;520;039037
116;520;039038
116;520;039039
116;520;039040
116;520;039041
116;510;058066
116;510;058067
116;510;058068
116;520;039042
116;520;039043
110;510;025608
110;510;025609
110;510;025610
110;510;025611
110;530;046494
110;530;046495
110;530;046496
110;530;046497
110;530;046498
110;510;025612
110;530;046499
110;530;046500
110;510;025613
110;520;042016
110;520;042017
110;520;042018
110;530;046501
110;520;042019
110;530;046502
110;510;025614
112;530;014529
115;520;021206
115;520;021207
115;520;021208
115;520;021209
115;520;021210
115;520;021211
113;510;019230
113;520;013190
113;520;013191
103;510;014551
103;510;014552
103;540;008814
103;510;014553
103;540;008815
088;500;010634
112;510;008310
112;530;014528
112;530;014527
106;530;013722
106;510;011995
106;510;011996
106;520;011185
106;520;011186
106;510;011997
091;520;019386
091;520;019387
091;510;020581
091;510;020582
091;510;020583
091;510;020584
091;510;020585
091;530;012482
088;500;010635
088;540;022599
088;540;022600
089;530;019844
089;530;019845
100;510;028573
100;520;033476
100;520;033477
100;510;028572
100;520;033478
100;520;033479
100;520;033480
100;520;033481
087;520;019903
087;510;007681
087;540;018526
087;540;018527
087;540;018528
087;520;019904
087;510;007682
087;520;019905
097;510;006821
097;510;006822
097;510;006823
097;510;006824
119;530;023978
121;530;023062
121;530;023063
120;510;002998
120;530;002170
121;530;023064
119;530;023973
119;520;018833
119;530;023974
119;530;023975
119;530;023976
119;510;025854
119;510;025855
119;520;018834
119;510;025856
119;530;023977
118;520;023940
118;520;023941
118;510;023193
118;510;023194
118;510;023195
118;520;023942
118;520;023943
118;520;023944
122;530;010349
122;520;010208
122;530;010350
084;540;026064
105;520;009128
105;520;009129
105;510;008892
105;520;009130
108;530;007853
108;530;007854
109;520;012631
149;510;012175
149;520;015020
149;520;015021
149;520;015022
149;510;012176
149;510;012177
149;520;015023
152;520;014096
152;520;014097
143;520;017452
143;520;017449
143;520;017450
143;520;017451
153;530;010107
154;510;014786
158;520;011368
158;510;010188
159;510;010633
159;530;004942
155;510;174269
155;530;107017
155;510;174270
149;510;012174
141;520;021538
141;520;021539
141;520;021540
128;520;013684
128;520;013685
128;520;013686
128;520;013687
128;510;013909
128;520;013688
128;520;013689
128;520;013690
129;530;024862
129;530;024863
129;510;017461
124;540;010197
124;520;010177
124;520;010178
127;530;011866
127;530;011864
127;530;011865
127;520;016370
127;530;011861
127;530;011862
127;530;011863
161;520;012018
161;520;012019
161;520;012020
161;520;012021
161;520;012022
162;510;010432
162;510;010430
162;510;010431
162;530;010315
139;520;015069
139;520;015070
139;520;015071
123;520;005357
123;520;005358
123;520;005359
138;510;025875
138;510;025871
138;510;025872
138;530;012258
138;530;012259
138;530;012260
138;530;012261
138;510;025873
138;510;025874
138;530;012262
138;530;012263
138;530;012264
138;530;012265
156;510;011275
156;510;011276
157;530;007523
155;510;174271
134;530;012722
135;520;010214
147;530;010502
147;510;010376
147;520;010541
147;530;010501
147;520;010542
133;510;045714
133;510;045715
057;520;014964
161;510;007167
144;530;006912
144;530;006913
145;510;006277
145;510;006278
145;510;006279
142;520;018845
142;510;013565
142;510;013566
142;510;013567
142;510;013568
142;520;018846
142;520;018847
142;520;018848
142;520;018849
142;520;018850
142;510;013569
133;520;032054
133;520;032055
133;520;032056
133;520;032057
133;520;032058
133;520;032059
133;530;022356
133;530;022357
133;520;032060
133;530;022358
133;530;022359
133;530;022360
133;520;032061
133;510;045713
133;520;032062
133;530;022361
133;520;032063
133;520;032064
133;520;032065
133;520;032066
133;530;022362
141;540;010671
130;520;028748
130;520;028749
130;530;015365
131;510;010287
132;510;017450
129;510;017456
129;510;017457
129;510;017458
129;530;024861
129;510;017459
129;510;017460
135;520;010213
136;540;010131
197;530;033194
197;530;033195
197;520;030445
197;520;030446
197;520;030447
197;520;030448
197;520;030449
197;520;030450
197;510;018849
197;510;018850
197;510;018851
197;520;030451
197;510;018852
197;510;018853
182;520;025271
182;520;025272
182;510;020380
183;510;010500
183;520;010468
183;510;010501
194;510;036959
194;510;036960
194;510;036961
194;530;009628
196;520;010220
196;520;010217
196;520;010218
196;520;010219
200;520;026282
200;520;026283
200;520;026284
200;530;015156
200;530;015157
200;530;015158
200;520;026285
200;520;026286
200;530;015159
200;530;015160
200;530;015161
200;530;015162
200;530;015163
200;530;015164
200;520;026287
200;520;026288
200;520;026289
200;530;015165
200;520;026290
200;520;026291
200;520;026292
200;520;026293
200;530;015166
200;530;015167
200;530;015168
200;530;015169
200;530;015170
200;530;015171
200;530;015172
200;530;015173
200;520;026294
200;530;015174
200;520;026295
200;520;026296
168;530;011652
168;530;011653
170;530;013812
170;520;007940
170;520;007941
188;530;031580
188;530;031581
188;520;023322
188;520;023323
190;510;009018
178;510;010350
201;520;019691
201;520;019692
190;520;024035
197;530;033196
197;530;033197
179;530;021479
179;530;021480
179;510;004470
179;530;021481
179;510;004471
180;510;237390
175;520;010303
191;530;016883
191;530;016884
191;530;016885
191;510;011572
191;510;011573
191;530;016886
192;510;104197
192;510;104198
198;530;030896
198;530;030897
198;520;016724
198;520;016725
198;520;016726
198;520;016727
198;520;016728
198;530;030890
198;530;030891
198;530;030892
198;530;030893
198;530;030894
166;530;010390
166;530;010391
166;530;010392
185;510;011770
187;520;008533
187;520;008534
187;520;008535
183;510;010497
183;510;010498
183;510;010499
183;520;010467
201;520;019690
202;510;013880
202;510;013881
202;510;013882
202;510;013883
203;530;010158
204;520;221551
200;520;026297
171;510;010277
171;510;010278
176;520;018491
176;520;018492
176;520;018493
176;520;018494
176;530;010122
176;530;010123
176;530;010124
176;530;010125
177;520;008474
177;510;008820
177;510;008821
177;520;008475
166;530;010394
166;530;010393
180;510;237385
180;510;237386
180;510;237387
180;510;237388
180;510;237389
180;530;170780
180;530;170781
197;510;018854
198;530;030895
204;520;221543
204;520;221544
204;520;221545
204;520;221546
204;520;221547
204;520;221548
204;520;221549
204;530;173162
204;520;221550
204;530;173163
201;520;019684
201;520;019685
201;510;019641
201;520;019686
201;510;019642
201;520;019687
201;520;019688
201;520;019689
202;510;013884
163;510;022023
163;510;022024
163;510;022025
163;510;022026
163;530;024415
163;530;024416
163;510;022027
163;510;022028
163;510;022029
163;510;022030
163;530;024417
208;510;013265
208;510;013261
208;510;013262
208;510;013263
208;510;013264
209;530;189013
214;530;010257
215;540;004031
215;540;004032
215;540;004033
215;540;004034
215;520;022367
215;520;022368
215;520;022369
218;530;013551
218;530;013552
218;530;013553
218;530;013554
218;530;013555
218;530;013556
218;530;013557
218;530;013558
218;530;013559
218;530;013560
218;530;013561
219;520;016596
219;530;021042
219;530;021043
211;520;016906
211;510;013426
211;510;013427
211;530;010758
239;510;006830
239;530;022251
244;520;010929
233;520;021732
233;510;015833
233;520;021733
233;520;021734
233;520;021735
233;520;021736
227;520;010238
227;520;010239
227;520;010240
228;520;008027
228;520;008026
216;510;040708
216;510;040709
218;530;013562
212;530;022177
212;510;013939
212;510;013940
212;510;013941
212;510;013942
212;530;022178
212;510;013943
214;530;010258
214;530;010259
239;510;006828
239;510;006829
239;530;022252
240;530;010178
240;520;010187
242;550;006141
242;550;006142
224;510;104145
224;520;080936
225;520;164068
225;520;164067
225;530;010242
225;530;010243
226;510;010203
227;530;010273
227;520;010237
233;510;015834
237;510;015181
237;510;015182
237;510;015183
205;530;010281
205;510;010146
205;530;010282
215;540;004027
215;540;004028
215;540;004029
215;540;004030
216;510;040710
207;520;077431
207;520;077430
207;510;159062
207;510;159063
234;510;023639
234;510;023640
236;510;017433
236;520;002971
234;530;029767
234;510;023635
234;510;023636
234;510;023637
234;510;023638
244;520;010927
244;520;010928
250;530;010454
250;530;010455
250;530;010456
250;530;010457
250;540;010318
248;510;011244
248;510;011245
210;510;055145
210;530;106710
211;530;010759
211;520;016907
220;520;032552
220;540;055360
220;540;055361
222;580;005242
212;530;022179
449;510;010584
449;510;010585
450;530;011343
493;530;010362
493;530;010363
483;520;010398
483;520;010399
483;520;010400
483;520;010401
484;530;010389
485;530;010395
477;510;010244
478;510;010323
464;520;011234
464;520;011235
464;520;011236
465;510;010770
466;530;010206
446;510;010569
447;520;010375
447;520;010376
447;530;010857
472;510;010560
472;520;010655
472;520;010656
480;510;010558
481;530;010548
481;530;010549
481;510;010550
481;530;010550
481;530;010551
481;510;010551
441;510;009883
441;510;009884
497;540;010227
497;540;010226
440;530;009462
440;530;009463
440;530;009458
440;530;009459
440;530;009460
440;530;009461
473;520;010380
473;520;010381
474;520;010626
475;530;010327
476;510;010674
476;520;010321
486;520;010296
487;510;010129
482;510;010511
482;520;010347
453;530;010965
453;530;010966
453;530;010967
453;530;010968
453;520;011068
453;520;011069
469;510;010984
469;520;010567
489;510;010214
489;510;010215
489;520;010235
490;510;010192
490;520;010293
490;520;010294
492;520;010186
487;530;010758
487;530;010759
488;510;010266
488;510;010267
488;510;010268
